age,workclass,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,capital-balance,income
24,Private,Bachelors,Married,Prof-specialty,Wife,White,0,40,United-States,0,0
28,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,1,60,United-States,0,1
21,Private,CommunityCollege,NotMarried,Other-service,Own-child,White,0,5,United-States,0,0
43,Self-emp-not-inc,CommunityCollege,Separated,Exec-managerial,Not-in-family,White,1,25,United-States,0,0
22,Private,HighGrad,NotMarried,Sales,Not-in-family,White,0,25,United-States,0,0
62,Self-emp-not-inc,HighGrad,Married,Craft-repair,Husband,White,1,40,United-States,-1740,0
21,Self-emp-not-inc,CommunityCollege,NotMarried,Tech-support,Not-in-family,White,1,25,United-States,0,0
37,Private,CommunityCollege,Married,Transport-moving,Husband,White,1,45,United-States,0,0
34,Private,CommunityCollege,Separated,Other-service,Unmarried,Black,0,40,United-States,0,0
74,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,1,12,United-States,-1825,1
43,Private,CommunityCollege,Separated,Machine-op-inspct,Unmarried,Black,0,38,United-States,0,0
25,Private,CommunityCollege,NotMarried,Prof-specialty,Not-in-family,White,0,40,United-States,0,0
43,Private,dropout,Married,Handlers-cleaners,Husband,White,1,40,United-States,0,0
23,Private,dropout,Married,Other-service,Husband,White,1,40,United-States,0,0
33,Private,HighGrad,Separated,Machine-op-inspct,Unmarried,Black,0,40,United-States,0,0
51,State-gov,Bachelors,Married,Exec-managerial,Husband,White,1,35,United-States,0,1
64,Private,Bachelors,NotMarried,Sales,Unmarried,White,0,40,Outros,0,0
35,Private,CommunityCollege,NotMarried,Exec-managerial,Not-in-family,White,1,50,United-States,0,0
69,Self-emp-not-inc,dropout,NotMarried,Farming-fishing,Not-in-family,White,1,45,United-States,3273,0
32,Private,Bachelors,Married,Exec-managerial,Husband,White,1,48,United-States,0,1
20,Private,CommunityCollege,NotMarried,Other-service,Own-child,White,0,40,United-States,0,0
66,Self-emp-inc,HighGrad,Married,Transport-moving,Husband,White,1,50,United-States,0,1
31,Private,CommunityCollege,NotMarried,Craft-repair,Not-in-family,White,1,40,Outros,0,0
22,Private,CommunityCollege,NotMarried,Other-service,Own-child,White,0,24,United-States,0,0
32,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,1,40,United-States,0,0
23,Private,CommunityCollege,NotMarried,Sales,Own-child,White,0,40,United-States,0,0
21,Private,CommunityCollege,NotMarried,Adm-clerical,Own-child,White,1,40,United-States,0,0
36,Private,HighGrad,Married,Other-service,Wife,Asian-Pac-Islander,0,2,Outros,0,0
62,Local-gov,dropout,Married,Craft-repair,Husband,White,1,40,United-States,2829,0
24,Private,HighGrad,NotMarried,Handlers-cleaners,Not-in-family,White,1,40,United-States,0,0
45,Private,CommunityCollege,Married,Transport-moving,Husband,White,1,50,United-States,7298,1
27,Private,dropout,Married,Handlers-cleaners,Husband,White,1,40,United-States,3942,0
38,Private,Masters,Married,Prof-specialty,Husband,White,1,90,United-States,-2415,1
30,Private,CommunityCollege,Married,Machine-op-inspct,Husband,White,1,30,United-States,0,0
21,Self-emp-not-inc,CommunityCollege,Married,Farming-fishing,Husband,White,1,40,United-States,0,0
56,Self-emp-not-inc,HighGrad,Married,Sales,Husband,White,1,40,United-States,0,0
59,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,0,60,United-States,4787,1
37,Self-emp-not-inc,CommunityCollege,Separated,Exec-managerial,Unmarried,White,0,40,United-States,0,0
52,Private,CommunityCollege,Separated,Exec-managerial,Unmarried,White,0,40,United-States,0,0
50,Federal-gov,CommunityCollege,Married,Exec-managerial,Husband,White,1,40,United-States,0,1
55,Private,Bachelors,Married,Exec-managerial,Husband,White,1,60,United-States,7298,1
55,Private,Bachelors,Married,Prof-specialty,Husband,White,1,40,United-States,0,1
72,Private,CommunityCollege,Married,Prof-specialty,Husband,White,1,20,United-States,3471,0
39,Private,CommunityCollege,Separated,Exec-managerial,Not-in-family,White,0,40,United-States,0,0
28,Private,dropout,Separated,Machine-op-inspct,Not-in-family,White,0,40,United-States,0,0
38,Private,Bachelors,Separated,Tech-support,Other-relative,White,1,40,United-States,0,0
44,Private,CommunityCollege,Separated,Craft-repair,Not-in-family,White,1,55,United-States,-1876,0
51,Self-emp-not-inc,HighGrad,NotMarried,Sales,Not-in-family,White,1,40,United-States,0,0
20,Private,CommunityCollege,NotMarried,Other-service,Own-child,White,1,36,United-States,-1719,0
25,Private,CommunityCollege,NotMarried,Transport-moving,Not-in-family,White,0,45,United-States,0,0
52,Private,CommunityCollege,Separated,Sales,Other-relative,White,0,20,United-States,0,1
45,Private,HighGrad,Widowed,Craft-repair,Not-in-family,White,0,40,United-States,0,0
17,Private,dropout,NotMarried,Adm-clerical,Own-child,White,0,12,United-States,0,0
64,Local-gov,Masters,Married,Prof-specialty,Husband,White,1,25,United-States,0,0
34,Private,HighGrad,Married,Adm-clerical,Husband,White,1,40,United-States,-1485,0
74,Self-emp-not-inc,CommunityCollege,Married,Exec-managerial,Husband,White,1,4,United-States,0,0
58,Federal-gov,dropout,Separated,Craft-repair,Not-in-family,Black,0,40,United-States,14084,1
44,Private,Masters,Married,Prof-specialty,Husband,White,1,40,United-States,0,1
23,State-gov,CommunityCollege,NotMarried,Adm-clerical,Not-in-family,White,0,25,United-States,0,0
23,Private,HighGrad,NotMarried,Handlers-cleaners,Own-child,White,1,50,United-States,0,0
27,Private,CommunityCollege,NotMarried,Tech-support,Other-relative,White,0,36,United-States,0,0
34,Private,Bachelors,Married,Sales,Husband,White,1,45,United-States,0,1
18,Private,HighGrad,NotMarried,Sales,Own-child,White,0,24,United-States,0,0
33,Private,dropout,NotMarried,Sales,Unmarried,Black,0,17,United-States,0,0
50,Self-emp-not-inc,CommunityCollege,Married,Craft-repair,Husband,White,1,48,United-States,0,0
47,Private,HighGrad,Separated,Sales,Not-in-family,White,1,50,United-States,0,0
50,Self-emp-inc,Masters,Married,Prof-specialty,Husband,White,1,55,United-States,99999,1
18,Private,dropout,NotMarried,Sales,Own-child,White,0,15,United-States,0,0
49,Local-gov,Masters,Married,Prof-specialty,Wife,White,0,60,United-States,-1977,1
34,Private,CommunityCollege,Married,Handlers-cleaners,Husband,White,1,50,United-States,0,0
51,Private,Masters,Married,Prof-specialty,Husband,White,1,45,United-States,7688,1
56,State-gov,CommunityCollege,Married,Exec-managerial,Husband,White,1,40,United-States,0,1
64,Private,HighGrad,Widowed,Adm-clerical,Unmarried,White,0,8,United-States,0,0
23,Private,CommunityCollege,NotMarried,Farming-fishing,Not-in-family,White,0,50,United-States,0,0
33,Private,CommunityCollege,Married,Transport-moving,Husband,White,1,40,United-States,0,0
43,Private,Masters,Married,Exec-managerial,Husband,White,1,45,United-States,0,0
60,Federal-gov,HighGrad,Separated,Exec-managerial,Not-in-family,White,1,40,United-States,10520,1
57,State-gov,dropout,Separated,Other-service,Unmarried,White,0,40,United-States,0,0
22,Private,Bachelors,NotMarried,Sales,Not-in-family,White,1,45,United-States,0,0
23,Private,Bachelors,NotMarried,Machine-op-inspct,Own-child,White,1,40,United-States,0,0
54,Private,CommunityCollege,Married,Sales,Husband,White,1,50,United-States,-2415,1
39,Federal-gov,HighGrad,Married,Adm-clerical,Husband,Black,1,52,United-States,7688,1
32,Self-emp-not-inc,Masters,NotMarried,Prof-specialty,Not-in-family,White,1,40,United-States,0,0
20,Private,CommunityCollege,NotMarried,Tech-support,Own-child,White,1,15,United-States,0,0
30,Private,CommunityCollege,NotMarried,Exec-managerial,Not-in-family,White,1,52,United-States,0,0
56,Self-emp-not-inc,HighGrad,Married,Farming-fishing,Husband,White,1,45,United-States,0,0
34,Private,HighGrad,Married,Handlers-cleaners,Husband,White,1,40,United-States,0,0
32,Private,HighGrad,NotMarried,Craft-repair,Unmarried,White,1,40,United-States,0,0
59,Private,Masters,Married,Prof-specialty,Husband,White,1,50,United-States,0,1
19,Private,CommunityCollege,NotMarried,Prof-specialty,Own-child,White,1,11,United-States,0,0
29,Private,HighGrad,Married,Handlers-cleaners,Husband,White,1,42,United-States,0,0
24,Private,CommunityCollege,Married,Craft-repair,Husband,White,1,60,United-States,0,0
41,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,1,35,United-States,0,0
23,Private,dropout,Married,Handlers-cleaners,Other-relative,Other,0,30,Outros,0,0
32,Private,HighGrad,Married,Sales,Husband,White,1,50,United-States,-1902,1
18,Private,HighGrad,NotMarried,Sales,Own-child,White,1,10,United-States,0,0
38,Private,HighGrad,Separated,Transport-moving,Unmarried,Black,0,30,United-States,0,0
29,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,1,50,Outros,0,0
25,Private,HighGrad,Married,Transport-moving,Husband,White,1,45,United-States,0,0
31,Private,Masters,NotMarried,Tech-support,Not-in-family,White,1,55,United-States,0,0
34,Private,Bachelors,NotMarried,Adm-clerical,Not-in-family,White,0,25,United-States,0,0
34,Private,HighGrad,Married,Exec-managerial,Husband,White,1,45,United-States,-1887,1
66,State-gov,HighGrad,Married,Exec-managerial,Husband,White,1,40,United-States,-1825,1
41,Private,dropout,Married,Handlers-cleaners,Husband,White,1,40,Outros,0,0
62,Private,dropout,Married,Prof-specialty,Husband,White,1,20,United-States,0,0
58,Private,HighGrad,Married,Craft-repair,Husband,Black,1,40,United-States,0,0
40,Private,HighGrad,Separated,Exec-managerial,Unmarried,White,0,40,Outros,0,0
24,Private,Bachelors,NotMarried,Exec-managerial,Own-child,Asian-Pac-Islander,0,40,Philippines,0,0
47,Private,HighGrad,Married,Exec-managerial,Husband,White,1,40,United-States,0,1
19,Private,HighGrad,NotMarried,Other-service,Own-child,Black,1,25,United-States,0,0
32,Private,CommunityCollege,Married,Craft-repair,Husband,White,1,45,United-States,0,0
51,State-gov,CommunityCollege,Separated,Adm-clerical,Not-in-family,White,0,40,United-States,0,0
25,Private,dropout,Married,Transport-moving,Husband,White,1,45,United-States,0,0
22,Private,CommunityCollege,NotMarried,Transport-moving,Not-in-family,White,1,40,United-States,0,0
29,Private,Bachelors,Married,Exec-managerial,Wife,White,0,50,United-States,0,1
20,Private,HighGrad,Married,Sales,Own-child,White,1,40,United-States,0,0
42,Private,dropout,Separated,Craft-repair,Unmarried,White,1,40,Outros,0,0
18,Private,HighGrad,NotMarried,Machine-op-inspct,Own-child,White,1,20,United-States,0,0
23,Private,dropout,Married,Machine-op-inspct,Own-child,Asian-Pac-Islander,0,40,Outros,0,0
55,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,0,40,United-States,0,1
40,Private,HighGrad,Separated,Machine-op-inspct,Not-in-family,Black,1,40,United-States,0,0
52,Private,CommunityCollege,Separated,Sales,Not-in-family,White,1,50,United-States,0,0
37,Private,HighGrad,Separated,Machine-op-inspct,Unmarried,White,1,40,United-States,0,1
21,Private,CommunityCollege,NotMarried,Sales,Own-child,White,0,22,United-States,-1602,0
35,Private,CommunityCollege,NotMarried,Other-service,Not-in-family,White,1,60,United-States,0,0
45,Private,CommunityCollege,Separated,Machine-op-inspct,Unmarried,White,1,48,United-States,0,0
39,Private,HighGrad,Separated,Adm-clerical,Unmarried,Black,0,40,United-States,0,0
54,Private,HighGrad,Married,Craft-repair,Husband,White,1,44,United-States,0,0
42,Private,dropout,Separated,Sales,Not-in-family,White,0,40,United-States,0,0
59,Self-emp-inc,CommunityCollege,Married,Craft-repair,Husband,White,1,40,United-States,0,0
42,Private,HighGrad,Married,Sales,Wife,White,0,40,United-States,0,1
22,Private,CommunityCollege,NotMarried,Protective-serv,Own-child,Black,0,20,United-States,0,0
33,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,0,40,United-States,0,0
39,Private,CommunityCollege,Married,Machine-op-inspct,Husband,White,1,40,United-States,0,1
18,Self-emp-inc,dropout,NotMarried,Farming-fishing,Own-child,White,1,70,United-States,0,0
46,Private,CommunityCollege,Married,Sales,Husband,Black,1,60,United-States,0,1
24,Private,Bachelors,NotMarried,Other-service,Not-in-family,White,1,40,United-States,0,0
28,Private,CommunityCollege,Married,Handlers-cleaners,Wife,White,0,30,Outros,0,0
21,State-gov,HighGrad,NotMarried,Adm-clerical,Own-child,White,0,43,United-States,0,0
22,Private,dropout,NotMarried,Craft-repair,Own-child,White,1,30,United-States,0,0
61,Private,dropout,Married,Handlers-cleaners,Husband,Asian-Pac-Islander,1,40,Philippines,7298,1
56,Federal-gov,CommunityCollege,Married,Adm-clerical,Husband,Asian-Pac-Islander,1,40,Outros,0,0
21,Private,CommunityCollege,NotMarried,Sales,Own-child,White,0,20,United-States,0,0
17,Private,dropout,NotMarried,Handlers-cleaners,Own-child,White,1,26,United-States,0,0
28,Local-gov,HighGrad,Married,Protective-serv,Husband,White,1,40,United-States,0,1
62,Private,HighGrad,Widowed,Adm-clerical,Not-in-family,White,0,38,United-States,0,0
39,Private,HighGrad,Separated,Machine-op-inspct,Not-in-family,Black,1,40,United-States,2176,0
30,Local-gov,HighGrad,NotMarried,Protective-serv,Not-in-family,White,1,40,United-States,0,0
18,Local-gov,dropout,NotMarried,Adm-clerical,Own-child,White,1,12,United-States,0,0
54,Private,HighGrad,NotMarried,Handlers-cleaners,Own-child,White,1,40,United-States,0,0
49,Private,CommunityCollege,Married,Transport-moving,Husband,White,1,40,United-States,0,1
33,State-gov,Doctorate,Married,Prof-specialty,Husband,Asian-Pac-Islander,1,50,Outros,0,0
50,Private,Bachelors,Married,Sales,Husband,White,1,40,United-States,0,1
57,Private,HighGrad,Married,Other-service,Husband,White,1,78,United-States,0,0
50,State-gov,HighGrad,Separated,Adm-clerical,Own-child,White,0,40,United-States,0,0
45,Private,Bachelors,Married,Exec-managerial,Husband,White,1,40,United-States,0,1
41,Private,CommunityCollege,Married,Exec-managerial,Own-child,White,1,40,United-States,0,1
23,Private,HighGrad,Married,Machine-op-inspct,Husband,White,1,48,United-States,0,0
47,Private,HighGrad,Married,Adm-clerical,Wife,White,0,40,Outros,0,0
39,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,Asian-Pac-Islander,1,50,Outros,0,0
29,Private,CommunityCollege,Married,Machine-op-inspct,Husband,White,1,48,United-States,-1887,1
46,Private,HighGrad,Married,Machine-op-inspct,Husband,Black,1,40,United-States,0,0
18,Private,dropout,NotMarried,Handlers-cleaners,Own-child,White,1,40,United-States,0,0
68,Private,dropout,Married,Craft-repair,Husband,White,1,40,United-States,0,0
62,Private,CommunityCollege,Married,Tech-support,Husband,White,1,40,United-States,0,1
43,Private,CommunityCollege,Married,Tech-support,Husband,White,1,40,United-States,0,0
35,Private,HighGrad,Married,Craft-repair,Husband,White,1,40,United-States,0,0
21,Private,HighGrad,NotMarried,Adm-clerical,Own-child,White,0,40,United-States,0,0
21,State-gov,CommunityCollege,NotMarried,Handlers-cleaners,Own-child,White,1,40,United-States,0,0
41,Local-gov,CommunityCollege,Separated,Craft-repair,Unmarried,White,0,45,United-States,0,0
61,Private,HighGrad,Married,Transport-moving,Husband,White,1,40,United-States,0,0
24,Private,HighGrad,NotMarried,Craft-repair,Not-in-family,White,1,50,United-States,0,0
21,Private,HighGrad,NotMarried,Protective-serv,Own-child,Black,1,40,United-States,0,0
36,State-gov,dropout,Married,Other-service,Husband,White,1,40,Mexico,0,0
37,Local-gov,CommunityCollege,NotMarried,Protective-serv,Not-in-family,White,0,40,United-States,0,0
69,Private,dropout,Married,Transport-moving,Husband,White,1,60,United-States,9386,1
49,Federal-gov,CommunityCollege,Separated,Exec-managerial,Not-in-family,White,0,50,United-States,0,0
55,Private,HighGrad,Married,Farming-fishing,Husband,White,1,53,United-States,0,1
21,Private,HighGrad,Married,Machine-op-inspct,Husband,White,1,40,United-States,0,0
18,Private,dropout,NotMarried,Other-service,Own-child,White,1,40,United-States,0,0
26,Private,HighGrad,Married,Prof-specialty,Not-in-family,Black,1,40,United-States,0,0
46,Private,HighGrad,Married,Farming-fishing,Husband,White,1,55,United-States,4064,0
23,Private,dropout,NotMarried,Craft-repair,Not-in-family,White,1,40,United-States,0,0
48,Private,HighGrad,Married,Craft-repair,Husband,White,1,40,United-States,0,1
36,Private,HighGrad,Married,Craft-repair,Husband,White,1,48,United-States,-1902,1
42,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,1,40,United-States,0,0
41,Local-gov,Masters,Married,Prof-specialty,Husband,White,1,38,United-States,0,1
45,Private,CommunityCollege,Widowed,Sales,Unmarried,White,0,40,Outros,0,0
52,Private,HighGrad,Separated,Craft-repair,Not-in-family,White,1,40,United-States,3325,0
22,Local-gov,Bachelors,NotMarried,Prof-specialty,Own-child,Black,0,18,United-States,0,0
20,Private,CommunityCollege,NotMarried,Machine-op-inspct,Not-in-family,White,0,40,United-States,2176,0
27,Private,HighGrad,Separated,Machine-op-inspct,Not-in-family,White,1,43,United-States,0,0
36,Private,HighGrad,Separated,Exec-managerial,Not-in-family,White,1,40,United-States,0,0
34,Private,HighGrad,Married,Transport-moving,Husband,Amer-Indian-Eskimo,1,52,United-States,0,0
38,Private,Masters,Married,Prof-specialty,Husband,White,1,50,United-States,0,1
47,Private,HighGrad,Separated,Sales,Unmarried,White,0,45,United-States,0,0
21,Private,HighGrad,Married,Craft-repair,Husband,White,1,50,United-States,0,0
33,Private,HighGrad,NotMarried,Transport-moving,Not-in-family,White,1,40,United-States,0,0
31,Local-gov,CommunityCollege,NotMarried,Protective-serv,Unmarried,White,1,40,United-States,0,0
61,Private,dropout,Married,Craft-repair,Husband,White,1,40,Mexico,0,0
46,Private,dropout,Married,Handlers-cleaners,Husband,Black,1,45,United-States,0,0
55,Local-gov,Masters,Married,Prof-specialty,Husband,Black,1,40,United-States,0,1
